,Unnamed: 0.1,Unnamed: 0,title,vote_average,genres
4284,4284,4284,The House by the Cemetery,5.8,Horror
4285,4285,4285,Things Are Tough All Over,6.1,Action
4286,4286,4286,All That Heaven Allows,7.4,Drama
4287,4287,4287,The Barefoot Contessa,6.7,Mystery
4288,4288,4288,The Blackout,5.2,Drama
4289,4289,4289,Cries and Whispers,7.8,Drama
4290,4290,4290,The Entertainer,5.5,Drama
4291,4291,4291,The Garden of the Finzi-Continis,6.6,Drama
4292,4292,4292,Howling III: The Marsupials,4.1,Horror
4293,4293,4293,Kiss Me Deadly,7.1,Drama
4294,4294,4294,The Lion in Winter,7.6,Drama
4295,4295,4295,The Misfits,6.8,Drama
4296,4296,4296,Moby Dick,6.9,Adventure
4297,4297,4297,Popcorn,5.7,Horror
4298,4298,4298,Rembrandt,6.5,Drama
4299,4299,4299,Sweet Smell of Success,7.5,Drama
4300,4300,4300,Written on the Wind,6.9,Drama
4301,4301,4301,The 10th Victim,6.0,Comedy
4302,4302,4302,Colonel Redl,6.2,Drama
4303,4303,4303,Obsession,6.5,Drama
4304,4304,4304,Suspiria,7.5,Horror
4305,4305,4305,Fist of Fury,7.4,Drama
4306,4306,4306,Christiane F.,7.3,Drama
4307,4307,4307,The Big Boss,7.3,Action
4308,4308,4308,Game of Death,6.3,Drama
4309,4309,4309,The Last Dragon,6.4,Action
4310,4310,4310,Outland,6.2,Science Fiction
4311,4311,4311,The Way of the Dragon,7.4,Action
4312,4312,4312,T-Rex: Back to the Cretaceous,4.5,Family
4313,4313,4313,Final Fantasy: The Spirits Within,5.9,Adventure
4314,4314,4314,Legally Blonde,6.2,Comedy
4315,4315,4315,The Score,6.7,Action
4316,4316,4316,Adanggaman,7.5,Drama
4317,4317,4317,Bully,6.7,Crime
4318,4318,4318,Jump Tomorrow,6.9,Drama
4319,4319,4319,Made,6.3,Action
4320,4320,4320,Michael Jordan to the Max,7.5,Documentary
4321,4321,4321,More,7.9,Animation
4322,4322,4322,Thrill Ride: The Science of Fun,6.0,Documentary
4323,4323,4323,Haunted Castle,5.0,Animation
4324,4324,4324,All Access: Front Row. Backstage. Live!,0.0,Sin Dato
4325,4325,4325,Africa: The Serengeti,5.9,Documentary
4326,4326,4326,Alaska: Spirit of the Wild,5.3,Documentary
4327,4327,4327,Encounter in the Third Dimension,8.0,Documentary
4328,4328,4328,Siegfried & Roy: The Magic Box,0.0,Documentary
4329,4329,4329,18 Again!,5.7,Fantasy
4330,4330,4330,1969,5.5,Drama
4331,4331,4331,The Accidental Tourist,5.9,Drama
4332,4332,4332,The Accused,6.8,Drama
4333,4333,4333,Above the Law,5.9,Action
4334,4334,4334,The Adventures of Baron Munchausen,6.9,Action
4335,4335,4335,Apartment Zero,6.9,Thriller
4336,4336,4336,Appointment with Death,6.2,Thriller
4337,4337,4337,Ariel,7.1,Drama
4338,4338,4338,Arthur 2: On the Rocks,4.5,Comedy
4339,4339,4339,Bad Dreams,5.3,Horror
4340,4340,4340,Bat*21,5.9,Action
4341,4341,4341,Beaches,6.5,Comedy
4342,4342,4342,The Beast of War,6.7,Drama
4343,4343,4343,Big Business,5.8,Comedy
4344,4344,4344,Big Top Pee-wee,5.1,Comedy
4345,4345,4345,Biloxi Blues,6.4,Comedy
4346,4346,4346,Bird,6.6,Drama
4347,4347,4347,The Blob,6.3,Horror
4348,4348,4348,The Boost,5.3,Drama
4349,4349,4349,"Bright Lights, Big City",4.7,Drama
4350,4350,4350,Caddyshack II,3.9,Comedy
4351,4351,4351,Camille Claudel 1915,7.0,Drama
4352,4352,4352,Casual Sex?,4.3,Comedy
4353,4353,4353,Clean and Sober,6.3,Drama
4354,4354,4354,Cocktail,5.7,Drama
4355,4355,4355,Colors,6.6,Action
4356,4356,4356,Coming to America,6.5,Comedy
4357,4357,4357,The Couch Trip,5.3,Comedy
4358,4358,4358,Criminal Law,5.5,Drama
4359,4359,4359,Critters,5.9,Action
4360,4360,4360,Critters 2,5.0,Comedy
4361,4361,4361,Critters 3,4.5,Comedy
4362,4362,4362,Crossing Delancey,5.8,Comedy
4363,4363,4363,D.O.A.,5.9,Mystery
4364,4364,4364,Dead Heat,5.8,Action
4365,4365,4365,The Dead Pool,6.3,Action
4366,4366,4366,Dirty Rotten Scoundrels,7.0,Crime
4367,4367,4367,Drowning by Numbers,7.0,Comedy
4368,4368,4368,"Elvira, Mistress of the Dark",6.1,Fantasy
4369,4369,4369,Ernest Saves Christmas,4.9,Comedy
4370,4370,4370,Everybody's All-American,4.6,Drama
4371,4371,4371,Feds,5.7,Action
4372,4372,4372,For Keeps,6.1,Drama
4373,4373,4373,Frantic,6.6,Crime
4374,4374,4374,Fresh Horses,4.6,Drama
4375,4375,4375,Gorillas in the Mist,6.7,Drama
4376,4376,4376,The Great Outdoors,6.4,Comedy
4377,4377,4377,Heartbreak Hotel,5.7,Comedy
4378,4378,4378,High Spirits,5.6,Horror
4379,4379,4379,Hot to Trot,5.1,Comedy
4380,4380,4380,The House on Carroll Street,5.4,Drama
4381,4381,4381,Howling IV: The Original Nightmare,3.3,Horror
4382,4382,4382,Imagine: John Lennon,7.3,Documentary
4383,4383,4383,Johnny Be Good,4.3,Comedy
4384,4384,4384,Lady in White,6.3,Horror
4385,4385,4385,The Lair of the White Worm,5.8,Comedy
4386,4386,4386,The Land Before Time,7.0,Animation
4387,4387,4387,License to Drive,6.1,Comedy
4388,4388,4388,Little Nikita,5.9,Drama
4389,4389,4389,Masquerade,5.2,Drama
4390,4390,4390,The Milagro Beanfield War,6.7,Comedy
4391,4391,4391,Moon Over Parador,6.0,Action
4392,4392,4392,Moving,5.6,Comedy
4393,4393,4393,My Stepmother is an Alien,5.3,Comedy
4394,4394,4394,A Night in the Life of Jimmy Reardon,4.9,Drama
4395,4395,4395,Off Limits,5.6,Action
4396,4396,4396,Bagdad Cafe,7.0,Comedy
4397,4397,4397,Permanent Record,5.7,Drama
4398,4398,4398,Red Heat,5.8,Action
4399,4399,4399,Return of the Living Dead Part II,5.8,Comedy
4400,4400,4400,The Return of the Living Dead,7.3,Comedy
4401,4401,4401,Return to Snowy River,6.0,Adventure
4402,4402,4402,The Man from Snowy River,6.9,Family
4403,4403,4403,Rocket Gibraltar,6.2,Drama
4404,4404,4404,Running on Empty,7.4,Drama
4405,4405,4405,Salome's Last Dance,5.7,Comedy
4406,4406,4406,Salsa,4.8,Drama
4407,4407,4407,Satisfaction,4.5,Music
4408,4408,4408,The Serpent and the Rainbow,6.2,Horror
4409,4409,4409,Shakedown,6.2,Action
4410,4410,4410,Shoot to Kill,6.7,Action
4411,4411,4411,Short Circuit 2,5.5,Comedy
4412,4412,4412,Short Circuit,6.4,Comedy
4413,4413,4413,The Vanishing,7.4,Horror
4414,4414,4414,Stormy Monday,5.9,Romance
4415,4415,4415,Sunset,5.6,Action
4416,4416,4416,Sweet Hearts Dance,5.5,Comedy
4417,4417,4417,Switching Channels,5.7,Comedy
4418,4418,4418,The Telephone,5.8,Drama
4419,4419,4419,Tetsuo: The Iron Man,6.7,Horror
4420,4420,4420,They Live,7.1,Action
4421,4421,4421,To Kill a Priest,6.7,Drama
4422,4422,4422,Torch Song Trilogy,7.0,Comedy
4423,4423,4423,Track 29,6.2,Drama
4424,4424,4424,Tucker: The Man and His Dream,6.5,Drama
4425,4425,4425,Twins,5.7,Comedy
4426,4426,4426,Vice Versa,5.6,Comedy
4427,4427,4427,Watchers,5.1,Action
4428,4428,4428,Waxwork,5.7,Horror
4429,4429,4429,Without a Clue,6.3,Comedy
4430,4430,4430,Young Einstein,4.5,Comedy
4431,4431,4431,Always,6.0,Fantasy
4432,4432,4432,American Ninja,5.5,Action
4433,4433,4433,American Ninja 2: The Confrontation,4.9,Action
4434,4434,4434,American Ninja 3: Blood Hunt,4.1,Action
4435,4435,4435,Best of the Best 2,6.1,Action
4436,4436,4436,The Big Picture,5.9,Comedy
4437,4437,4437,Bill & Ted's Excellent Adventure,6.7,Adventure
4438,4438,4438,Black Rain,6.2,Action
4439,4439,4439,Blaze,5.9,Drama
4440,4440,4440,Blind Fury,6.2,Action
4441,4441,4441,Breaking In,5.3,Action
4442,4442,4442,C.H.U.D. II: Bud the Chud,3.5,Horror
4443,4443,4443,Casualties of War,6.8,Drama
4444,4444,4444,Chances Are,6.5,Fantasy
4445,4445,4445,Cookie,5.0,Comedy
4446,4446,4446,Cyborg,4.9,Action
4447,4447,4447,Dad,5.6,Drama
4448,4448,4448,Dead Bang,5.4,Action
4449,4449,4449,Disorganized Crime,4.7,Action
4450,4450,4450,Dream a Little Dream,5.8,Fantasy
4451,4451,4451,The Dream Team,6.0,Comedy
4452,4452,4452,A Dry White Season,6.5,Drama
4453,4453,4453,Earth Girls Are Easy,5.5,Music
4454,4454,4454,Eddie and the Cruisers II: Eddie Lives!,6.4,Drama
4455,4455,4455,Eddie and the Cruisers,6.6,Drama
4456,4456,4456,Enemies: A Love Story,5.7,Comedy
4457,4457,4457,Erik the Viking,6.0,Adventure
4458,4458,4458,The Experts,4.3,Action
4459,4459,4459,Family Business,5.4,Action
4460,4460,4460,Farewell to the King,5.9,War
4461,4461,4461,Fat Man and Little Boy,6.5,War
4462,4462,4462,The Girl in a Swing,4.7,Drama
4463,4463,4463,Gleaming the Cube,5.4,Drama
4464,4464,4464,Going Overboard,2.5,Comedy
4465,4465,4465,Great Balls of Fire!,6.0,Drama
4466,4466,4466,Gross Anatomy,5.9,Comedy
4467,4467,4467,Happy Together,5.2,Comedy
4468,4468,4468,Harlem Nights,5.7,Comedy
4469,4469,4469,Her Alibi,5.0,Comedy
4470,4470,4470,Homer and Eddie,5.6,Drama
4471,4471,4471,How to Get Ahead in Advertising,6.4,Fantasy
4472,4472,4472,Immediate Family,5.8,Comedy
4473,4473,4473,In Country,5.3,Drama
4474,4474,4474,An Innocent Man,6.4,Action
4475,4475,4475,Jacknife,6.1,Drama
4476,4476,4476,The January Man,5.1,Crime
4477,4477,4477,Johnny Handsome,6.1,Crime
4478,4478,4478,Jesus of Montreal,6.8,Drama
4479,4479,4479,K-9,5.5,Action
4480,4480,4480,Kickboxer,6.3,Action
4481,4481,4481,Last Exit to Brooklyn,6.1,Drama
4482,4482,4482,Lean On Me,6.7,Drama
4483,4483,4483,Let It Ride,7.1,Comedy
4484,4484,4484,Leviathan,6.0,Adventure
4485,4485,4485,Little Monsters,5.6,Adventure
4486,4486,4486,Lock Up,6.2,Action
4487,4487,4487,Look Who's Talking,5.8,Comedy
4488,4488,4488,Loverboy,5.5,Comedy
4489,4489,4489,Major League,6.7,Comedy
4490,4490,4490,Meet the Feebles,6.4,Comedy
4491,4491,4491,Millennium,5.0,Mystery
4492,4492,4492,Miracle Mile,7.2,Romance
4493,4493,4493,Miss Firecracker,5.0,Comedy
4494,4494,4494,New York Stories,6.2,Comedy
4495,4495,4495,Next of Kin,5.0,Adventure
4496,4496,4496,No Holds Barred,5.6,Action
4497,4497,4497,Old Gringo,5.7,Action
4498,4498,4498,The Package,5.6,Action
4499,4499,4499,Parents,6.1,Comedy
4500,4500,4500,Penn & Teller Get Killed,5.9,Comedy
4501,4501,4501,Pink Cadillac,5.3,Action
4502,4502,4502,The Punisher,5.5,Action
4503,4503,4503,Red Scorpion,4.9,Action
4504,4504,4504,Jurassic Park III,5.7,Adventure
4505,4505,4505,America's Sweethearts,5.5,Comedy
4506,4506,4506,Brother,6.8,Crime
4507,4507,4507,Ghost World,7.1,Comedy
4508,4508,4508,Hedwig and the Angry Inch,7.4,Comedy
4509,4509,4509,Planet of the Apes,5.6,Thriller
4510,4510,4510,Bread and Tulips,7.0,Drama
4511,4511,4511,Cure,7.4,Crime
4512,4512,4512,Greenfingers,6.6,Comedy
4513,4513,4513,Jackpot,6.0,Sin Dato
4514,4514,4514,The Monkey's Mask,4.8,Drama
4515,4515,4515,Wet Hot American Summer,6.4,Comedy
4516,4516,4516,Relentless,6.0,Mystery
4517,4517,4517,Renegades,5.2,Action
4518,4518,4518,The Return of Swamp Thing,4.6,Horror
4519,4519,4519,The Return of the Musketeers,6.2,Comedy
4520,4520,4520,Road House,6.3,Action
4521,4521,4521,Romero,6.7,Drama
4522,4522,4522,Rosalie Goes Shopping,6.5,Comedy
4523,4523,4523,Rude Awakening,4.1,Comedy
4524,4524,4524,Santa Sangre,7.1,Fantasy
4525,4525,4525,Scandal,5.8,Drama
4526,4526,4526,Scenes from the Class Struggle in Beverly Hills,4.7,Comedy
4527,4527,4527,Sea of Love,6.7,Drama
4528,4528,4528,"See No Evil, Hear No Evil",6.4,Crime
4529,4529,4529,She's Out of Control,4.7,Comedy
4530,4530,4530,Shirley Valentine,6.5,Romance
4531,4531,4531,Shocker,5.5,Thriller
4532,4532,4532,Skin Deep,5.8,Romance
4533,4533,4533,Slaves of New York,4.8,Drama
4534,4534,4534,Some Girls,4.9,Comedy
4535,4535,4535,Stepfather II: Make Room For Daddy,5.8,Horror
4536,4536,4536,The Stepfather,6.6,Drama
4537,4537,4537,Sweetie,4.9,Drama
4538,4538,4538,The Tall Guy,5.7,Comedy
4539,4539,4539,Tango & Cash,6.1,Action
4540,4540,4540,Tap,6.0,Action
4541,4541,4541,Three Fugitives,6.0,Comedy
4542,4542,4542,Troop Beverly Hills,5.6,Adventure
4543,4543,4543,Turner & Hooch,5.9,Action
4544,4544,4544,UHF,6.7,Comedy
4545,4545,4545,Uncle Buck,6.6,Comedy
4546,4546,4546,Vampire's Kiss,6.0,Comedy
4547,4547,4547,The War of the Roses,6.7,Comedy
4548,4548,4548,Warlock,5.8,Adventure
4549,4549,4549,The Wizard,6.1,Adventure
4550,4550,4550,Worth Winning,6.0,Comedy
4551,4551,4551,Warlock: The Armageddon,5.2,Fantasy
4552,4552,4552,Weekend at Bernie's II,4.9,Comedy
4553,4553,4553,Billy Liar,6.7,Romance
4554,4554,4554,Black Robe,7.5,Adventure
4555,4555,4555,The Cat o' Nine Tails,6.9,Horror
4556,4556,4556,The Cotton Club,6.5,Music
4557,4557,4557,Def-Con 4,2.8,Horror
4558,4558,4558,The Hotel New Hampshire,5.8,Comedy
4559,4559,4559,Idiot Box,4.7,Comedy
4560,4560,4560,Left Luggage,6.9,Drama
4561,4561,4561,Who'll Stop the Rain,6.8,War
4562,4562,4562,"Zorro, The Gay Blade",5.4,Western
4563,4563,4563,Basket Case,6.2,Comedy
4564,4564,4564,Orphans,6.8,Comedy
4565,4565,4565,Original Sin,5.8,Thriller
4566,4566,4566,The Princess Diaries,6.5,Comedy
4567,4567,4567,Rush Hour 2,6.4,Action
4568,4568,4568,Thomas in Love,6.0,Drama
4569,4569,4569,Chocolat,6.5,Drama
4570,4570,4570,Hatari!,6.2,Action
4571,4571,4571,La Cage aux folles,6.9,Comedy
4572,4572,4572,La Cage aux folles II,5.7,Comedy
4573,4573,4573,Liebestraum,6.2,Horror
4574,4574,4574,Marat/Sade,5.9,Music
4575,4575,4575,Paint Your Wagon,6.3,Drama
4576,4576,4576,The Shootist,7.3,Action
4577,4577,4577,Theremin: An Electronic Odyssey,5.2,Documentary
4578,4578,4578,The Wild Child,7.3,Drama
4579,4579,4579,Altered States,6.7,Mystery
4580,4580,4580,Any Which Way You Can,6.1,Action
4581,4581,4581,The Awakening,5.8,Horror
4582,4582,4582,Bad Timing,6.6,Drama
4583,4583,4583,The Big Brawl,5.9,Action
4584,4584,4584,American Pie 2,6.0,Comedy
4585,4585,4585,Osmosis Jones,6.0,Adventure
4586,4586,4586,The Others,7.4,Horror
4587,4587,4587,American Outlaws,5.7,Action
4588,4588,4588,All Over the Guy,5.6,Comedy
4589,4589,4589,The Deep End,6.0,Drama
4590,4590,4590,On the Edge,7.4,Drama
4591,4591,4591,Session 9,6.2,Horror
4592,4592,4592,The Turandot Project,0.0,Sin Dato
4593,4593,4593,Captain Corelli's Mandolin,5.6,Drama
4594,4594,4594,Rat Race,6.0,Adventure
4595,4595,4595,Aberdeen,7.0,Drama
4596,4596,4596,Innocence,5.0,Sin Dato
4597,4597,4597,Bubble Boy,5.1,Adventure
4598,4598,4598,The Curse of the Jade Scorpion,6.5,Comedy
4599,4599,4599,Jay and Silent Bob Strike Back,6.4,Comedy
4600,4600,4600,Ghosts of Mars,4.8,Action
4601,4601,4601,Summer Catch,4.8,Drama
4602,4602,4602,An American Rhapsody,6.0,Drama
4603,4603,4603,Happy Accidents,7.1,Comedy
4604,4604,4604,Lisa Picard Is Famous,4.0,Sin Dato
4605,4605,4605,Maybe Baby,5.6,Comedy
4606,4606,4606,Together,6.8,Drama
4607,4607,4607,Punks,5.0,Comedy
4608,4608,4608,Tortilla Soup,5.8,Comedy
4609,4609,4609,Jeepers Creepers,6.1,Horror
4610,4610,4610,O,5.8,Drama
4611,4611,4611,Waking Up in Reno,5.0,Comedy
4612,4612,4612,Speedway Junky,5.2,Romance
4613,4613,4613,3 Ninjas,5.5,Action
4614,4614,4614,3 Ninjas Kick Back,4.6,Adventure
4615,4615,4615,3 Ninjas Knuckle Up,4.2,Adventure
4616,4616,4616,The Hunter,6.2,Action
4617,4617,4617,Maniac,6.1,Horror
4618,4618,4618,Vamp,5.9,Comedy
4619,4619,4619,The Wicker Man,7.1,Horror
4620,4620,4620,Wish Upon a Star,6.2,Family
4621,4621,4621,The Musketeer,5.2,Action
4622,4622,4622,Rock Star,6.0,Music
4623,4623,4623,Soul Survivors,4.4,Horror
4624,4624,4624,Two Can Play That Game,6.6,Comedy
4625,4625,4625,Bounce: Behind The Velvet Rope,3.0,Sin Dato
4626,4626,4626,Diamond Men,6.7,Drama
4627,4627,4627,Djomeh,4.3,Drama
4628,4628,4628,The Iron Ladies,5.2,Comedy
4629,4629,4629,Kill Me Later,6.0,Drama
4630,4630,4630,L.I.E.,6.7,Drama
4631,4631,4631,Our Lady of the Assassins,6.5,Crime
4632,4632,4632,Abbott and Costello Meet the Mummy,6.4,Comedy
4633,4633,4633,"Dr. Mabuse, the Gambler",7.6,Crime
4634,4634,4634,Into the Arms of Strangers: Stories of the Kindertransport,7.8,Documentary
4635,4635,4635,The Glass House,5.4,Drama
4636,4636,4636,Hardball,6.3,Comedy
4637,4637,4637,Dinner Rush,7.1,Drama
4638,4638,4638,Haiku Tunnel,7.0,Comedy
4639,4639,4639,Big Trouble,6.3,Action
4640,4640,4640,Glitter,3.4,Drama
4641,4641,4641,Training Day,7.3,Action
4642,4642,4642,The American Astronaut,6.5,Action
4643,4643,4643,Children Underground,7.2,Documentary
4644,4644,4644,Go Tigers!,8.0,Documentary
4645,4645,4645,Liam,6.3,Drama
4646,4646,4646,Megiddo: The Omega Code 2,3.6,Action
4647,4647,4647,Sidewalks of New York,5.6,Comedy
4648,4648,4648,The Endurance: Shackleton's Legendary Antarctic Expedition,6.2,Documentary
4649,4649,4649,The French Lieutenant's Woman,6.7,Drama
4650,4650,4650,The Great Silence,7.5,Action
4651,4651,4651,The Legend of Hell House,6.5,Horror
4652,4652,4652,Little Man Tate,6.0,Drama
4653,4653,4653,Moscow Does Not Believe in Tears,7.9,Drama
4654,4654,4654,Phantom of the Paradise,7.5,Comedy
4655,4655,4655,The Return of a Man Called Horse,5.3,Action
4656,4656,4656,Valdez Is Coming,5.5,Western
4657,4657,4657,13 Ghosts,5.6,Horror
4658,4658,4658,Montenegro,7.7,Comedy
4659,4659,4659,Opera,6.6,Thriller
4660,4660,4660,Father Goose,6.5,Adventure
4661,4661,4661,The Grass Is Greener,5.5,Comedy
4662,4662,4662,A Hole in the Head,5.4,Comedy
4663,4663,4663,Indiscreet,6.3,Comedy
4664,4664,4664,"It's a Mad, Mad, Mad, Mad World",7.0,Action
4665,4665,4665,King Solomon's Mines,4.8,Action
4666,4666,4666,The Little Foxes,7.7,Drama
4667,4667,4667,Operation Petticoat,6.9,Action
4668,4668,4668,Play Misty for Me,6.5,Crime
4669,4669,4669,Pocketful of Miracles,7.3,Comedy
4670,4670,4670,Sayonara,5.4,Drama
4671,4671,4671,The Shop on Main Street,7.4,Drama
4672,4672,4672,Spring Break,5.1,Comedy
4673,4673,4673,The Vanishing,5.9,Thriller
4674,4674,4674,Silkwood,6.9,Drama
4675,4675,4675,I Never Promised You a Rose Garden,7.9,Drama
4676,4676,4676,Quadrophenia,7.2,Drama
4677,4677,4677,SpaceCamp,5.8,Family
4678,4678,4678,When Worlds Collide,6.2,Action
4679,4679,4679,Don't Say a Word,6.0,Thriller
4680,4680,4680,Hearts in Atlantis,6.5,Drama
4681,4681,4681,Zoolander,6.1,Comedy
4682,4682,4682,Born Romantic,5.9,Comedy
4683,4683,4683,Extreme Days,5.9,Action
4684,4684,4684,Va Savoir (Who Knows?),6.9,Comedy
4685,4685,4685,Won't Anybody Listen,8.0,Music
4686,4686,4686,Joy Ride,6.3,Mystery
4687,4687,4687,Max Keeble's Big Move,5.4,Comedy
4688,4688,4688,Serendipity,6.6,Comedy
4689,4689,4689,Grateful Dawg,6.0,Documentary
4690,4690,4690,La Cienaga,7.1,Comedy
4691,4691,4691,The Big Red One,6.8,Drama
4692,4692,4692,The Boogey Man,5.0,Horror
4693,4693,4693,The Party,6.4,Drama
4694,4694,4694,Lady in a Cage,6.6,Drama
4695,4695,4695,Brubaker,7.1,Crime
4696,4696,4696,Can't Stop the Music,4.9,Comedy
4697,4697,4697,Carny,6.4,Drama
4698,4698,4698,The Changeling,7.0,Horror
4699,4699,4699,Cheech & Chong's Next Movie,6.5,Action
4700,4700,4700,Coal Miner's Daughter,7.2,Drama
4701,4701,4701,The Competition,6.0,Drama
4702,4702,4702,Cruising,6.0,Horror
4703,4703,4703,D.O.A.,2.4,Documentary
4704,4704,4704,Death Ship,5.5,Adventure
4705,4705,4705,The Last Metro,7.2,Drama
4706,4706,4706,Divine Madness,8.0,Music
4707,4707,4707,The Dogs of War,4.9,Thriller
4708,4708,4708,The Learning Curve,6.5,Crime
4709,4709,4709,Bandits,6.2,Action
4710,4710,4710,Corky Romano,4.1,Action
4711,4711,4711,Iron Monkey,7.6,Action
4712,4712,4712,Fat Girl,6.2,Drama
4713,4713,4713,Mulholland Drive,7.7,Thriller
4714,4714,4714,My First Mister,6.4,Comedy
4715,4715,4715,Spriggan,6.0,Action
4716,4716,4716,Things Behind the Sun,5.9,Drama
4717,4717,4717,Bones,4.3,Action
4718,4718,4718,Brannigan,5.1,Action
4719,4719,4719,Clambake,5.6,Music
4720,4720,4720,Dirty Harry,7.4,Action
4721,4721,4721,Destiny in Space,7.0,Documentary
4722,4722,4722,Fiddler on the Roof,7.4,Drama
4723,4723,4723,Hail Columbia!,0.0,Documentary
4724,4724,4724,Kansas,3.3,Drama
4725,4725,4725,Making the Grade,5.8,Comedy
4726,4726,4726,Mission to Mir,3.0,Documentary
4727,4727,4727,Not Without My Daughter,6.2,Drama
4728,4728,4728,Female Trouble,6.9,Comedy
4729,4729,4729,Titanica,6.0,Documentary
4730,4730,4730,From Hell,6.6,Horror
4731,4731,4731,The Last Castle,7.0,Action
4732,4732,4732,Riding in Cars with Boys,6.5,Comedy
4733,4733,4733,Bangkok Dangerous,6.1,Thriller
4734,4734,4734,Burnt Money,6.4,Crime
4735,4735,4735,Dancing at the Blue Iguana,5.3,Drama
4736,4736,4736,Focus,6.6,Drama
4737,4737,4737,Intimacy,6.1,Romance
4738,4738,4738,Waking Life,7.6,Animation
4739,4739,4739,K-PAX,7.1,Drama
4740,4740,4740,On the Line,4.1,Comedy
4741,4741,4741,Thir13en Ghosts,5.4,Horror
4742,4742,4742,Better Than Sex,5.5,Romance
4743,4743,4743,Donnie Darko,7.7,Fantasy
4744,4744,4744,High Heels and Low Lifes,6.4,Action
4745,4745,4745,Life as a House,7.2,Drama
4746,4746,4746,The Man Who Wasn't There,7.4,Crime
4747,4747,4747,Ouch,7.0,Comedy
4748,4748,4748,The Town Is Quiet,6.8,Drama
4749,4749,4749,Trembling Before G-d,5.0,Sin Dato
4750,4750,4750,Domestic Disturbance,5.4,Mystery
4751,4751,4751,"Monsters, Inc.",7.5,Animation
4752,4752,4752,The One,5.7,Action
4753,4753,4753,Tape,6.9,Drama
4754,4754,4754,Heist,6.3,Action
4755,4755,4755,Shallow Hal,5.7,Comedy
4756,4756,4756,King of the Jungle,5.0,Drama
4757,4757,4757,Maze,7.0,Drama
4758,4758,4758,When a Stranger Calls,6.3,Horror
4759,4759,4759,Timerider: The Adventure of Lyle Swann,4.9,Action
4760,4760,4760,The Wash,5.3,Action
4761,4761,4761,Harry Potter and the Philosopher's Stone,7.5,Adventure
4762,4762,4762,The Fluffer,5.4,Comedy
4763,4763,4763,Novocaine,6.0,Comedy
4764,4764,4764,Black Knight,5.1,Adventure
4765,4765,4765,Out Cold,5.8,Comedy
4766,4766,4766,Spy Game,6.8,Action
4767,4767,4767,The Devil's Backbone,7.2,Fantasy
4768,4768,4768,In the Bedroom,6.4,Drama
4769,4769,4769,The Way We Laughed,8.6,Sin Dato
4770,4770,4770,Hell Up In Harlem,4.1,Action
4771,4771,4771,Bucktown,6.0,Action
4772,4772,4772,Across 110th Street,6.9,Action
4773,4773,4773,Le Petit Soldat,7.3,Drama
4774,4774,4774,The Incredible Shrinking Woman,5.0,Comedy
4775,4775,4775,Katie Tippel,6.6,Romance
4776,4776,4776,Jabberwocky,5.8,Fantasy
4777,4777,4777,Funny Girl,6.9,Drama
4778,4778,4778,Circus of Horrors,5.5,Horror
4779,4779,4779,Breathless,7.7,Drama
4780,4780,4780,The Beastmaster,6.0,Action
4781,4781,4781,Midway,6.3,Action
4782,4782,4782,MacArthur,6.4,Drama
4783,4783,4783,The Young Lions,6.4,Action
4784,4784,4784,Subway,6.3,Action
4785,4785,4785,"Now, Voyager",7.1,Drama
4786,4786,4786,Little Women,6.0,Drama
4787,4787,4787,Halls of Montezuma,5.6,Adventure
4788,4788,4788,Guadalcanal Diary,6.0,Action
4789,4789,4789,Anzio,5.5,Action
4790,4790,4790,The Cheap Detective,6.6,Comedy
4791,4791,4791,Everybody's Famous!,6.4,Comedy
4792,4792,4792,The Last Wave,6.8,Drama
4793,4793,4793,That Obscure Object of Desire,7.5,Comedy
4794,4794,4794,The Toy,5.7,Comedy
4795,4795,4795,Funeral in Berlin,6.1,Thriller
4796,4796,4796,Don't Go in the House,6.0,Horror
4797,4797,4797,Dressed to Kill,6.8,Horror
4798,4798,4798,The Earthling,7.3,Action
4799,4799,4799,The Exterminator,6.1,Action
4800,4800,4800,The Falls,8.0,Drama
4801,4801,4801,Fame,6.0,Drama
4802,4802,4802,Fatso,4.6,Comedy
4803,4803,4803,The Aviator's Wife,7.2,Comedy
